#	3	21062019
# IP CIDR	IP range	CtryWhoCode	ASN	Uncert	Latitude	Longitude	WhoCntry	Org
# Begin IPv6 private address space
2801:c4:20::/48	2801:c4:20::-2801:c4:20:ffff:ffff:ffff:ffff:ffff	0x9b0010e2	0	70.0	19.064060	-98.303520	mx	Instituto Nacional de Astrofisica
2801:c4:30::/48	2801:c4:30::-2801:c4:30:ffff:ffff:ffff:ffff:ffff	0x9b002272	0	70.0	20.566670	-101.200000	mx	Universidad de Guanajuato
2801:c4::/48	2801:c4::-2801:c4:0:ffff:ffff:ffff:ffff:ffff	0x9b00223b	0	70.0	31.733330	-106.483330	mx	Universidad Autonoma De Ciudad Juarez
2801:c4:50::/48	2801:c4:50::-2801:c4:50:ffff:ffff:ffff:ffff:ffff	0x9b00223c	0	70.0	20.716670	-103.400000	mx	Universidad Autonoma de Guadalajara
2801:c4:60::/48	2801:c4:60::-2801:c4:60:ffff:ffff:ffff:ffff:ffff	0x9b0010e7	0	70.0	19.478610	-99.095830	mx	Instituto Politecnico Nacional
2801:c4:80::/48	2801:c4:80::-2801:c4:80:ffff:ffff:ffff:ffff:ffff	0x9b001fae	0	70.0	19.428470	-99.127660	mx	TV Azteca
2801:c4:90::/48	2801:c4:90::-2801:c4:90:ffff:ffff:ffff:ffff:ffff	0x9b0006b8	0	70.0	20.666670	-103.333330	mx	Centro de Enseñanza Tecnica Industrial
2801:c4:a0::/48	2801:c4:a0::-2801:c4:a0:ffff:ffff:ffff:ffff:ffff	0x9b001bd6	0	70.0	25.550000	-103.433330	mx	SERVICIOS ADMINISTRATIVOS PENOLES S.A. DE C.V.
2801:c4:b0::/48	2801:c4:b0::-2801:c4:b0:ffff:ffff:ffff:ffff:ffff	0x9b0005ef	0	70.0	25.666670	-100.316670	mx	CREATIVE MULTILINGUAL STRATEGIES
2801:c5::/32	2801:c5::-2801:c5:ffff:ffff:ffff:ffff:ffff:ffff	0x9b00031a	0	70.0	21.800000	-100.933330	mx	BMW SLP S.A. de C.V.
2801:d0::/32	2801:d0::-2801:d0:ffff:ffff:ffff:ffff:ffff:ffff	0x9b00223f	0	70.0	22.150000	-100.983330	mx	Universidad Autonoma de San Luis Potosi
2801:f0:16::/48	2801:f0:16::-2801:f0:16:ffff:ffff:ffff:ffff:ffff	0x9b00223e	0	70.0	20.600000	-100.383330	mx	Universidad Autonoma de Queretaro
2801:f0:20::/48	2801:f0:20::-2801:f0:20:ffff:ffff:ffff:ffff:ffff	0x9b0006ba	0	70.0	19.416670	-97.000000	mx	Centros Culturales de Mexico
2801:f0:28::/48	2801:f0:28::-2801:f0:28:ffff:ffff:ffff:ffff:ffff	0x9b0010e4	0	70.0	19.428470	-99.127660	mx	Instituto Nacional de Ecología y Cambio Climático
2801:f0::/48	2801:f0::-2801:f0:0:ffff:ffff:ffff:ffff:ffff	0x9b000376	0	70.0	19.428470	-99.127660	mx	Banco de Mexico
2802::/30	2802::-2802:3:ffff:ffff:ffff:ffff:ffff:ffff	0x32000f7e	0	70.0	4.609710	-74.081750	co	IFX NETWORKS COLOMBIA
2802:8000::/24	2802:8000::-2802:80ff:ffff:ffff:ffff:ffff:ffff:ffff	0x0d002031	0	70.0	-34.613150	-58.377230	ar	Telefonica de Argentina
2803:1000::/32	2803:1000::-2803:1000:ffff:ffff:ffff:ffff:ffff:ffff	0xd000202d	0	70.0	13.350000	-88.450000	sv	Telefonica Moviles El Salvador S.A. de C.V.
2803:100::/32	2803:100::-2803:100:ffff:ffff:ffff:ffff:ffff:ffff	0x61000ef7	7727	70.0	14.081800	-87.206810	hn	Hondutel
2803:1020::/32	2803:1020::-2803:1020:ffff:ffff:ffff:ffff:ffff:ffff	0x2f000e69	0	70.0	-33.426280	-70.566560	cl	HOST SPA
2803:1040::/32	2803:1040::-2803:1040:ffff:ffff:ffff:ffff:ffff:ffff	0xa30004a1	0	70.0	12.132820	-86.250400	ni	CASAVISION
2803:1080::/32	2803:1080::-2803:1080:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000c89	0	70.0	-34.613150	-58.377230	ar	Fleetmailer
2803:10c0::/32	2803:10c0::-2803:10c0:ffff:ffff:ffff:ffff:ffff:ffff	0xb80012f4	0	70.0	-24.966670	-54.900000	py	Leonir Remussi
2803:1100::/32	2803:1100::-2803:1100:ffff:ffff:ffff:ffff:ffff:ffff	0x000007f5	0	70.0	12.108400	-68.933540	cw	Conet N.V.
2803:1120::/32	2803:1120::-2803:1120:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000088	52328	70.0	-30.014440	-59.527190	ar	ALESSANDRIA MARIA BEATRIZ
2803:1140::/32	2803:1140::-2803:1140:ffff:ffff:ffff:ffff:ffff:ffff	0x3d001bdc	0	70.0	18.500120	-69.988570	do	SERVICIOS TV SATELITE MCR S.A
2803:1180::/32	2803:1180::-2803:1180:ffff:ffff:ffff:ffff:ffff:ffff	0x1f00090f	0	70.0	-16.500000	-68.150000	bo	DIGITAL WORK
2803:11c0::/32	2803:11c0::-2803:11c0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0021f2	0	70.0	-37.321670	-59.133160	ar	USINA POPULAR Y MUNICIPAL DE TANDIL SEM
2803:1200::/32	2803:1200::-2803:1200:ffff:ffff:ffff:ffff:ffff:ffff	0x2f001bef	0	70.0	-33.426280	-70.566560	cl	SILICA NETWORKS CHILE S.A.
2803:120::/32	2803:120::-2803:120:ffff:ffff:ffff:ffff:ffff:ffff	0x0d00058c	0	70.0	-34.613150	-58.377230	ar	COOP DE PROVISION DE TELECOMUNICACIONES Y SERVICIOS DE GRAL LAGOS LTDA
2803:1220::/32	2803:1220::-2803:1220:ffff:ffff:ffff:ffff:ffff:ffff	0x0d001206	0	70.0	-27.459500	-55.745360	ar	KOTIK LIDIA INES
2803:1240::/32	2803:1240::-2803:1240:ffff:ffff:ffff:ffff:ffff:ffff	0x32000110	0	70.0	9.747240	-74.815300	co	AXESAT S.A
2803:1280::/32	2803:1280::-2803:1280:ffff:ffff:ffff:ffff:ffff:ffff	0xac00179c	0	70.0	-12.043333	-77.028333	pe	O3B Teleport Servicies
2803:1300::/32	2803:1300::-2803:1300:ffff:ffff:ffff:ffff:ffff:ffff	0x33002007	0	70.0	9.947270	-84.506260	cr	Telecable Economico S.A.
2803:1340::/32	2803:1340::-2803:1340:ffff:ffff:ffff:ffff:ffff:ffff	0x2f000ef4	264780	70.0	-38.733330	-72.600000	cl	HomeNet LTDA
2803:1380::/32	2803:1380::-2803:1380:ffff:ffff:ffff:ffff:ffff:ffff	0x61000511	0	70.0	16.324370	-86.536560	hn	CLNETWORKS SA
2803:13c0::/32	2803:13c0::-2803:13c0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d002311	0	70.0	-36.816670	-69.916670	ar	VARAS ALEJANDRA PAOLA
2803:1400::/32	2803:1400::-2803:1400:ffff:ffff:ffff:ffff:ffff:ffff	0x3d002454	27887	70.0	18.665300	-70.499900	do	WIND Telecom S.A.
2803:140::/32	2803:140::-2803:140:ffff:ffff:ffff:ffff:ffff:ffff	0x0d00231b	0	70.0	-32.946820	-60.639320	ar	VELNET S.A.
2803:1420::/32	2803:1420::-2803:1420:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000be9	0	70.0	-34.613150	-58.377230	ar	FORTIN MULITAS CANAL CIRCUITO CERRADO 3 TV S.A.
2803:1440::/32	2803:1440::-2803:1440:ffff:ffff:ffff:ffff:ffff:ffff	0x5b001a7b	0	70.0	14.640720	-90.513270	gt	REDES Y TECNOLOGIA S.A.
2803:14c0::/32	2803:14c0::-2803:14c0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0005a8	0	70.0	-32.426570	-63.733330	ar	COOPERATIVA DE OBRAS
2803:1500::/32	2803:1500::-2803:1500:ffff:ffff:ffff:ffff:ffff:ffff	0xe00009dc	0	70.0	10.666170	-61.516570	tt	Digicel Trinidad and Tobago Ltd.
2803:1520::/32	2803:1520::-2803:1520:ffff:ffff:ffff:ffff:ffff:ffff	0x5b0004dd	0	70.0	14.640720	-90.513270	gt	CG Investment Sociedad Anonima
2803:1540::/32	2803:1540::-2803:1540:ffff:ffff:ffff:ffff:ffff:ffff	0xac000fd2	0	70.0	-12.043333	-77.028333	pe	INSTECH SAC
2803:1580::/32	2803:1580::-2803:1580:ffff:ffff:ffff:ffff:ffff:ffff	0x320007ab	0	70.0	9.747240	-74.815300	co	Columbus Networks Zona Franca Limitada
2803:15c0::/32	2803:15c0::-2803:15c0:ffff:ffff:ffff:ffff:ffff:ffff	0x32000539	0	70.0	4.609710	-74.081750	co	COLOMBIA MAS TV S.A.S
2803:1600::/32	2803:1600::-2803:1600:ffff:ffff:ffff:ffff:ffff:ffff	0x00001c5b	0	70.0	12.150000	-68.266670	bq	SSCS BV
2803:1620::/32	2803:1620::-2803:1620:ffff:ffff:ffff:ffff:ffff:ffff	0xb8001287	0	70.0	-25.516667	-54.616667	py	LINK Telecom S.A.
2803:1640::/32	2803:1640::-2803:1640:ffff:ffff:ffff:ffff:ffff:ffff	0xa3002562	0	70.0	12.132820	-86.250400	ni	Yota De Nicaragua
2803:1680::/32	2803:1680::-2803:1680:ffff:ffff:ffff:ffff:ffff:ffff	0x500013ad	21351	70.0	4.933330	-52.333330	gf	MEDIASERV
2803:16c0::/32	2803:16c0::-2803:16c0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0004e0	0	70.0	-30.789130	-60.591890	ar	CH Sistemas Videla S.R.L.
2803:1700::/32	2803:1700::-2803:1700:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000842	0	70.0	-29.459300	-60.212610	ar	Cooperativa Electrica de Galvez Ltda.
2803:1740::/33	2803:1740::-2803:1740:7fff:ffff:ffff:ffff:ffff:ffff	0x500008e3	0	70.0	4.933330	-52.333330	gf	DAUPHIN TELECOM GUYANE
2803:1780::/32	2803:1780::-2803:1780:ffff:ffff:ffff:ffff:ffff:ffff	0x3200092e	0	70.0	2.438230	-76.613160	co	DOBLECLICK SOFTWARE E INGENERIA
2803:17c0::/32	2803:17c0::-2803:17c0:ffff:ffff:ffff:ffff:ffff:ffff	0x2f000490	0	70.0	-35.600000	-71.750000	cl	CANAL 30 LIMITADA
2803:1800::/32	2803:1800::-2803:1800:ffff:ffff:ffff:ffff:ffff:ffff	0x32000792	0	70.0	9.747240	-74.815300	co	Colombia Móvil
2803:180::/32	2803:180::-2803:180:ffff:ffff:ffff:ffff:ffff:ffff	0xa3002027	28036	70.0	12.132820	-86.250400	ni	Telefonia Celular de Nicaragua SA.
2803:1820::/32	2803:1820::-2803:1820:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000824	0	70.0	-34.613150	-58.377230	ar	Coop de Serv Púb de Arroyo Dulce Ltda
2803:1840::/32	2803:1840::-2803:1840:ffff:ffff:ffff:ffff:ffff:ffff	0x32001bf8	0	70.0	1.849660	-76.047850	co	SINERGY SOLUCIONES INTEGRALES
2803:1900::/32	2803:1900::-2803:1900:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0000de	0	70.0	-33.032030	-63.506660	ar	ASOCIACION REGIONAL DE COOPERATIVAS DE SERVICIOS PUBLICOS
2803:1920::/32	2803:1920::-2803:1920:ffff:ffff:ffff:ffff:ffff:ffff	0x1f000577	266671	70.0	-17.800000	-63.166670	bo	CONFIARED S.R.L.
2803:1940::/32	2803:1940::-2803:1940:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000826	0	70.0	-34.613150	-58.377230	ar	Coop. LTDA. de Cons. Pop. de Electricidad y Serv.Anexos de Bustinza
2803:19c0::/32	2803:19c0::-2803:19c0:ffff:ffff:ffff:ffff:ffff:ffff	0x3d001f30	264605	70.0	19.485380	-70.611040	do	TELECABLE INTERNACIONAL TAMBORIL SRL
2803:1a00::/32	2803:1a00::-2803:1a00:ffff:ffff:ffff:ffff:ffff:ffff	0x32001fad	0	70.0	4.609710	-74.081750	co	TV AZTECA SUCURSAL COLOMBIA
2803:1a20::/32	2803:1a20::-2803:1a20:ffff:ffff:ffff:ffff:ffff:ffff	0x0d001be3	0	70.0	-32.946820	-60.639320	ar	SGC S.A.
2803:1a40::/32	2803:1a40::-2803:1a40:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0011d6	0	70.0	-27.383330	-55.033330	ar	Jose Luis Zurakouski
2803:1a80::/32	2803:1a80::-2803:1a80:ffff:ffff:ffff:ffff:ffff:ffff	0x33000323	0	70.0	9.933330	-84.083330	cr	BOOMERANG WIRELESS S.A.
2803:1ac0::/32	2803:1ac0::-2803:1ac0:ffff:ffff:ffff:ffff:ffff:ffff	0x61001002	0	70.0	14.081800	-87.206810	hn	INVERSIONES Y SOLUCIONES GENERALES S.A.
2803:1b00::/32	2803:1b00::-2803:1b00:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000857	0	70.0	-35.915010	-64.294480	ar	Cooperativa de Obras y Servicios Públicos de Eduardo Castex Ltda.
2803:1b40::/32	2803:1b40::-2803:1b40:ffff:ffff:ffff:ffff:ffff:ffff	0xac001f2e	0	70.0	-12.043333	-77.028333	pe	TELE SOLUTIONS SAC
2803:1b80::/32	2803:1b80::-2803:1b80:ffff:ffff:ffff:ffff:ffff:ffff	0xe00015e6	0	70.0	10.633330	-61.383330	tt	NETWORK TECHNOLOGIES LIMITED
2803:1bc0::/32	2803:1bc0::-2803:1bc0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000356	0	70.0	-34.613150	-58.377230	ar	BUSTOS NICOLAS ANDRES
2803:1c0::/32	2803:1c0::-2803:1c0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000ff6	0	70.0	-31.537500	-68.536390	ar	INTERSAT S.A.
2803:1c20::/33	2803:1c20::-2803:1c20:7fff:ffff:ffff:ffff:ffff:ffff	0x3f0015ad	0	70.0	-2.166670	-79.900000	ec	NEDETEL S.A.
2803:1c40::/32	2803:1c40::-2803:1c40:ffff:ffff:ffff:ffff:ffff:ffff	0xa30008d0	0	70.0	12.132820	-86.250400	ni	Cóndor Comunicaciones
2803:1c80::/32	2803:1c80::-2803:1c80:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0010f4	0	70.0	-34.613150	-58.377230	ar	Inteliglobe Argentina SRL
2803:1cc0::/32	2803:1cc0::-2803:1cc0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000ffb	0	70.0	-34.666667	-58.666667	ar	INTERWISP SRL
2803:1d00::/32	2803:1d00::-2803:1d00:ffff:ffff:ffff:ffff:ffff:ffff	0x0d00084d	0	70.0	-24.309210	-64.662530	ar	Cooperativa Telefonica y Otros Servicios de Santa Clara del Mar Limitada Cootelser Ltda.
2803:1d40::/32	2803:1d40::-2803:1d40:ffff:ffff:ffff:ffff:ffff:ffff	0xac001f2d	0	70.0	-12.043333	-77.028333	pe	TELE INTEGRATIONS SAC
2803:1d80::/32	2803:1d80::-2803:1d80:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0005a7	0	70.0	-41.966670	-71.516670	ar	COOPERATIVA DE O. S. P. S. V. EL BOLSON
2803:1dc0::/32	2803:1dc0::-2803:1dc0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000479	0	70.0	-32.028730	-60.306580	ar	CABLE VISIÓN CRESPO SRL
2803:1e00::/32	2803:1e00::-2803:1e00:ffff:ffff:ffff:ffff:ffff:ffff	0xa3002207	0	70.0	12.132820	-86.250400	ni	Ufinet Nicaragua
2803:1e20::/32	2803:1e20::-2803:1e20:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000a9b	0	70.0	-34.613150	-58.377230	ar	EREZUMA MARTIN
2803:1e40::/32	2803:1e40::-2803:1e40:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000587	0	70.0	-33.746470	-63.097640	ar	COOP DE GRAL VIAMONTE
2803:1e80::/32	2803:1e80::-2803:1e80:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000e2b	28111	70.0	-34.650000	-58.566667	ar	Grupo Solunet SRL
2803:1ec0::/33	2803:1ec0::-2803:1ec0:7fff:ffff:ffff:ffff:ffff:ffff	0xe9001acb	0	70.0	42.853610	-89.370400	us	Rafael Alvarado
2803:1f00::/32	2803:1f00::-2803:1f00:ffff:ffff:ffff:ffff:ffff:ffff	0x0d00059e	0	70.0	-32.342880	-65.013960	ar	COOP. MARIANO ACOSTA
2803:1f40::/32	2803:1f40::-2803:1f40:ffff:ffff:ffff:ffff:ffff:ffff	0x0d001f2c	0	70.0	-27.795110	-64.261490	ar	TELE IMAGEN CODIFICADA SA
2803:1f80::/32	2803:1f80::-2803:1f80:ffff:ffff:ffff:ffff:ffff:ffff	0xee000918	0	70.0	10.162020	-68.007650	ve	DISTRIBUIDORA OFIC TECH DE VENEZUELA C.A.
2803:1fc0::/32	2803:1fc0::-2803:1fc0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d001860	265781	70.0	-31.731970	-60.523800	ar	PALA PABLO FEDERICO
2803:2000::/32	2803:2000::-2803:2000:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0005a2	0	70.0	-38.875880	-62.073590	ar	COOPERATIVA DE ELECTRICIDAD DE PEDRO LURO
2803:200::/32	2803:200::-2803:200:ffff:ffff:ffff:ffff:ffff:ffff	0xab001905	0	70.0	8.483330	-81.833300	pa	Panamaserver.com
2803:2020::/32	2803:2020::-2803:2020:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000573	0	70.0	-34.666667	-58.666667	ar	CONEXIONSUR ISP S.R.L
2803:20::/32	2803:20::-2803:20:ffff:ffff:ffff:ffff:ffff:ffff	0xb8002430	0	70.0	-25.516667	-54.616667	py	WE NET COMPANY S.A.
2803:2040::/32	2803:2040::-2803:2040:ffff:ffff:ffff:ffff:ffff:ffff	0x33000058	0	70.0	10.016670	-84.216670	cr	ADN Solutions S.A.
2803:2080::/32	2803:2080::-2803:2080:ffff:ffff:ffff:ffff:ffff:ffff	0x610016e8	0	70.0	15.500000	-88.033330	hn	Netsys
2803:20c0::/32	2803:20c0::-2803:20c0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0001b5	0	70.0	-33.081030	-68.468140	ar	Allocati Santiago Mario
2803:2120::/32	2803:2120::-2803:2120:ffff:ffff:ffff:ffff:ffff:ffff	0x2f001c27	0	70.0	-35.850000	-71.600000	cl	SOCIEDAD DE SERVICIOS DE COMUNICACIONES SANTA BARBARA LIMITADA
2803:2140::/32	2803:2140::-2803:2140:ffff:ffff:ffff:ffff:ffff:ffff	0x0d001ba2	0	70.0	-34.921450	-57.954530	ar	SANTA CRUZ AUGUSTO JULIAN
2803:2180::/32	2803:2180::-2803:2180:ffff:ffff:ffff:ffff:ffff:ffff	0x32000584	0	70.0	3.437220	-76.522500	co	CONSULNETWORK LTDA
2803:21c0::/32	2803:21c0::-2803:21c0:ffff:ffff:ffff:ffff:ffff:ffff	0x61000e5d	0	70.0	16.324370	-86.536560	hn	HNTELCO S.A
2803:2200::/32	2803:2200::-2803:2200:ffff:ffff:ffff:ffff:ffff:ffff	0x3f00162e	0	70.0	-0.229850	-78.524950	ec	NOVANET
2803:220::/32	2803:220::-2803:220:ffff:ffff:ffff:ffff:ffff:ffff	0x0d00082c	0	70.0	-31.515990	-68.352730	ar	Coop. Telefonica de San Martin de las Escobas
2803:2220::/33	2803:2220::-2803:2220:7fff:ffff:ffff:ffff:ffff:ffff	0x3f0015ad	0	70.0	-2.166670	-79.900000	ec	NEDETEL S.A.
2803:2240::/32	2803:2240::-2803:2240:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0005c2	0	70.0	-29.232020	-61.769170	ar	COOPERATIVA TELEFONICA Y OSPA DE TOSTADO LDA.
2803:2280::/32	2803:2280::-2803:2280:ffff:ffff:ffff:ffff:ffff:ffff	0x260004c9	264663	70.0	16.098350	-88.809700	bz	CENTAUR CABLE
2803:22c0::/32	2803:22c0::-2803:22c0:ffff:ffff:ffff:ffff:ffff:ffff	0xee0005d8	0	70.0	11.033330	-63.862780	ve	CORPORACION VISUAL NUEVA ESPARTA
2803:2300::/32	2803:2300::-2803:2300:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000822	0	70.0	-37.263940	-56.973040	ar	Coop Telefonica Villa Gesell Ltda
2803:2340::/32	2803:2340::-2803:2340:ffff:ffff:ffff:ffff:ffff:ffff	0x0d001369	0	70.0	-46.439290	-67.528140	ar	Luciano Gabriel Chersanaz
2803:2380::/32	2803:2380::-2803:2380:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000622	0	70.0	-27.505180	-55.394970	ar	Cable Norte Tv SA
2803:23c0::/32	2803:23c0::-2803:23c0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000478	0	70.0	-32.365970	-62.311260	ar	CABLE TV SRL
2803:2400::/32	2803:2400::-2803:2400:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0013f7	0	70.0	-29.459300	-60.212610	ar	MM Comunicaciones S.A
2803:240::/32	2803:240::-2803:240:ffff:ffff:ffff:ffff:ffff:ffff	0x32000da3	0	70.0	7.125390	-73.119800	co	Genesis Data SAS
2803:2420::/32	2803:2420::-2803:2420:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0008f4	0	70.0	-32.302860	-59.145450	ar	DELCO IMAGEN S.A.
2803:2440::/32	2803:2440::-2803:2440:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0010f6	0	70.0	-32.890840	-68.827170	ar	Intelisis S.A.
2803:2480::/32	2803:2480::-2803:2480:ffff:ffff:ffff:ffff:ffff:ffff	0xac0013ab	0	70.0	-14.188610	-75.714170	pe	MEDIA COMMERCE PERÚ S.A.C
2803:24c0::/32	2803:24c0::-2803:24c0:ffff:ffff:ffff:ffff:ffff:ffff	0x3200047e	0	70.0	4.609710	-74.081750	co	CABLEMAS SAS
2803:2500::/32	2803:2500::-2803:2500:ffff:ffff:ffff:ffff:ffff:ffff	0xac000a52	0	70.0	-12.043333	-77.028333	pe	ECONOCABLE MEDIA SAC
2803:2520::/32	2803:2520::-2803:2520:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0012f3	0	70.0	-34.613150	-58.377230	ar	Leonardo Noel Martínez
2803:2540::/32	2803:2540::-2803:2540:ffff:ffff:ffff:ffff:ffff:ffff	0x3f0015ad	0	70.0	-2.166670	-79.900000	ec	NEDETEL S.A.
2803:2580::/32	2803:2580::-2803:2580:ffff:ffff:ffff:ffff:ffff:ffff	0x61000fb4	0	70.0	15.133330	-87.133330	hn	INFORMATICA DE HONDURAS S.A.
2803:25c0::/32	2803:25c0::-2803:25c0:ffff:ffff:ffff:ffff:ffff:ffff	0x2f0002d7	0	70.0	-33.426280	-70.566560	cl	BANDA ANCHA SPA
2803:2600::/32	2803:2600::-2803:2600:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0001c4	0	70.0	-34.613150	-58.377230	ar	Alpha Tel S.A.
2803:2620::/32	2803:2620::-2803:2620:ffff:ffff:ffff:ffff:ffff:ffff	0x5b001894	0	70.0	14.640720	-90.513270	gt	PLUS NETWORKS
2803:2640::/32	2803:2640::-2803:2640:ffff:ffff:ffff:ffff:ffff:ffff	0x32000fc5	0	70.0	4.142000	-73.626640	co	INGENIERIA E INFORMATICA E.A.T
2803:2680::/32	2803:2680::-2803:2680:ffff:ffff:ffff:ffff:ffff:ffff	0xea00186b	0	70.0	-34.833460	-56.167350	uy	PASWER INTERNATIONAL S.A.
2803:26c0::/32	2803:26c0::-2803:26c0:ffff:ffff:ffff:ffff:ffff:ffff	0x32001016	0	70.0	9.747240	-74.815300	co	IP TECHNOLOGIES S.A.S.
2803:2700::/32	2803:2700::-2803:2700:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000549	0	70.0	-34.613150	-58.377230	ar	COMNET S.A.
2803:2740::/32	2803:2740::-2803:2740:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000e01	0	70.0	-34.613150	-58.377230	ar	Gow Internet SRL
2803:2780::/32	2803:2780::-2803:2780:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000a75	0	70.0	-31.956420	-60.124880	ar	EMPRESA DE SERVICIOS Y APLICACIONES TECNOLOGICAS SRL
2803:27c0::/33	2803:27c0::-2803:27c0:7fff:ffff:ffff:ffff:ffff:ffff	0x3f0015ad	0	70.0	-2.166670	-79.900000	ec	NEDETEL S.A.
2803:2800::/32	2803:2800::-2803:2800:ffff:ffff:ffff:ffff:ffff:ffff	0x2f002569	0	70.0	-34.983330	-71.233330	cl	ZAM LTDA.
2803:280::/32	2803:280::-2803:280:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0012b7	0	70.0	-40.761730	-71.646310	ar	La Cordillerana S.A.
2803:2820::/32	2803:2820::-2803:2820:ffff:ffff:ffff:ffff:ffff:ffff	0x0d0005ac	0	70.0	-33.459370	-61.483200	ar	COOPERATIVA DE OBRAS Y SERVICIOS PUBLICOS DE WHEELWRIGHT LIMITADA
2803:2840::/32	2803:2840::-2803:2840:ffff:ffff:ffff:ffff:ffff:ffff	0x26000a9e	0	70.0	17.499520	-88.197560	bz	ESECURITY & ENTERTAINMENT LTD
2803:2880::/32	2803:2880::-2803:2880:ffff:ffff:ffff:ffff:ffff:ffff	0x1f0009ea	262159	70.0	-17.800000	-63.166670	bo	Digital TV CABLE DE EDMUND S.R.L.
2803:28c0::/32	2803:28c0::-2803:28c0:ffff:ffff:ffff:ffff:ffff:ffff	0x320000c9	0	70.0	4.609710	-74.081750	co	ARIA TEL SAS ESP
2803:2900::/32	2803:2900::-2803:2900:ffff:ffff:ffff:ffff:ffff:ffff	0xab0007a8	0	70.0	8.483330	-81.833300	pa	Columbus Networks Panama
2803:2920::/32	2803:2920::-2803:2920:ffff:ffff:ffff:ffff:ffff:ffff	0x3f001f0c	0	70.0	-2.166670	-79.900000	ec	TECCIAL
2803:2940::/32	2803:2940::-2803:2940:ffff:ffff:ffff:ffff:ffff:ffff	0xab0021e3	0	70.0	8.483330	-81.833300	pa	URL SOLUTIONS INC
2803:2980::/32	2803:2980::-2803:2980:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000829	0	70.0	-38.373940	-60.279780	ar	Coop. Serv. Pub. Limit. Tres Arroyos
2803:29c0::/32	2803:29c0::-2803:29c0:ffff:ffff:ffff:ffff:ffff:ffff	0x61001f65	0	70.0	13.761670	-87.345830	hn	THE MONTEZUMA CORPORATION
2803:2a00::/32	2803:2a00::-2803:2a00:ffff:ffff:ffff:ffff:ffff:ffff	0xb8001795	0	70.0	-25.300660	-57.635910	py	Núcleo S.A.
2803:2a20::/32	2803:2a20::-2803:2a20:ffff:ffff:ffff:ffff:ffff:ffff	0x61001f42	0	70.0	15.759710	-86.782210	hn	TELEIUM SA
2803:2a40::/32	2803:2a40::-2803:2a40:ffff:ffff:ffff:ffff:ffff:ffff	0x0d000d32	0	70.0	-33.675710	-65.457830	ar	GLOBAL TECHNOLOGY SRL
2803:2a80::/32	2803:2a80::-2803:2a80:ffff:ffff:ffff:ffff:ffff:ffff	0x32000917	262928	70.0	4.609710	-74.081750	co	DIRECTV COLOMBIA LTDA.
2803:2ac0::/32	2803:2ac0::-2803:2ac0:ffff:ffff:ffff:ffff:ffff:ffff	0x0d001127	0	70.0	-34.666667	-58.666667	ar	Internet Local
2803:2b00::/32	2803:2b00::-2803:2b00:ffff:ffff:ffff:ffff:ffff:ffff	0xab002190	0	70.0	8.483330	-81.833300	pa	UFINET PANAMA S.A.
2803:2b40::/33	2803:2b40::-2803:2b40:7fff:ffff:ffff:ffff:ffff:ffff	0xe900067b	0	70.0	40.714270	-74.005970	us	Carolina Gimenez
2803:2b80::/32	2803:2b80::-2803:2b80:ffff:ffff:ffff:ffff:ffff:ffff	0x3d001f31	0	70.0	19.477930	-71.341250	do	TELECABLE SABANETA SRL
